Fecha,Anio_SE,Semana_Epidemiologica,SE_Formato,Anio_SE_SE,Nombre_Dia
2018-11-27,2018,48,48,2018-48,Tuesday
2018-11-28,2018,48,48,2018-48,Wednesday
2018-11-29,2018,48,48,2018-48,Thursday
2018-11-30,2018,48,48,2018-48,Friday
2018-12-01,2018,48,48,2018-48,Saturday
2018-12-02,2018,48,48,2018-48,Sunday
2018-12-03,2018,49,49,2018-49,Monday
2018-12-04,2018,49,49,2018-49,Tuesday
2018-12-05,2018,49,49,2018-49,Wednesday
2018-12-06,2018,49,49,2018-49,Thursday
2018-12-07,2018,49,49,2018-49,Friday
2018-12-08,2018,49,49,2018-49,Saturday
2018-12-09,2018,49,49,2018-49,Sunday
2018-12-10,2018,50,50,2018-50,Monday
2018-12-11,2018,50,50,2018-50,Tuesday
2018-12-12,2018,50,50,2018-50,Wednesday
2018-12-13,2018,50,50,2018-50,Thursday
2018-12-14,2018,50,50,2018-50,Friday
2018-12-15,2018,50,50,2018-50,Saturday
2018-12-16,2018,50,50,2018-50,Sunday
2018-12-17,2018,51,51,2018-51,Monday
2018-12-18,2018,51,51,2018-51,Tuesday
2018-12-19,2018,51,51,2018-51,Wednesday
2018-12-20,2018,51,51,2018-51,Thursday
2018-12-21,2018,51,51,2018-51,Friday
2018-12-22,2018,51,51,2018-51,Saturday
2018-12-23,2018,51,51,2018-51,Sunday
2018-12-24,2018,52,52,2018-52,Monday
2018-12-25,2018,52,52,2018-52,Tuesday
2018-12-26,2018,52,52,2018-52,Wednesday
2018-12-27,2018,52,52,2018-52,Thursday
2018-12-28,2018,52,52,2018-52,Friday
2018-12-29,2018,52,52,2018-52,Saturday
2018-12-30,2018,52,52,2018-52,Sunday
2018-12-31,2019,1,01,2019-01,Monday
2019-01-01,2019,1,01,2019-01,Tuesday
2019-01-02,2019,1,01,2019-01,Wednesday
2019-01-03,2019,1,01,2019-01,Thursday
2019-01-04,2019,1,01,2019-01,Friday
2019-01-05,2019,1,01,2019-01,Saturday
2019-01-06,2019,1,01,2019-01,Sunday
2019-01-07,2019,2,02,2019-02,Monday
2019-01-08,2019,2,02,2019-02,Tuesday
2019-01-09,2019,2,02,2019-02,Wednesday
2019-01-10,2019,2,02,2019-02,Thursday
2019-01-11,2019,2,02,2019-02,Friday
2019-01-12,2019,2,02,2019-02,Saturday
2019-01-13,2019,2,02,2019-02,Sunday
2019-01-14,2019,3,03,2019-03,Monday
2019-01-15,2019,3,03,2019-03,Tuesday
2019-01-16,2019,3,03,2019-03,Wednesday
2019-01-17,2019,3,03,2019-03,Thursday
2019-01-18,2019,3,03,2019-03,Friday
2019-01-19,2019,3,03,2019-03,Saturday
2019-01-20,2019,3,03,2019-03,Sunday
2019-01-21,2019,4,04,2019-04,Monday
2019-01-22,2019,4,04,2019-04,Tuesday
2019-01-23,2019,4,04,2019-04,Wednesday
2019-01-24,2019,4,04,2019-04,Thursday
2019-01-25,2019,4,04,2019-04,Friday
2019-01-26,2019,4,04,2019-04,Saturday
2019-01-27,2019,4,04,2019-04,Sunday
2019-01-28,2019,5,05,2019-05,Monday
2019-01-29,2019,5,05,2019-05,Tuesday
2019-01-30,2019,5,05,2019-05,Wednesday
2019-01-31,2019,5,05,2019-05,Thursday
2019-02-01,2019,5,05,2019-05,Friday
2019-02-02,2019,5,05,2019-05,Saturday
2019-02-03,2019,5,05,2019-05,Sunday
2019-02-04,2019,6,06,2019-06,Monday
2019-02-05,2019,6,06,2019-06,Tuesday
2019-02-06,2019,6,06,2019-06,Wednesday
2019-02-07,2019,6,06,2019-06,Thursday
2019-02-08,2019,6,06,2019-06,Friday
2019-02-09,2019,6,06,2019-06,Saturday
2019-02-10,2019,6,06,2019-06,Sunday
2019-02-11,2019,7,07,2019-07,Monday
2019-02-12,2019,7,07,2019-07,Tuesday
2019-02-13,2019,7,07,2019-07,Wednesday
2019-02-14,2019,7,07,2019-07,Thursday
2019-02-15,2019,7,07,2019-07,Friday
2019-02-16,2019,7,07,2019-07,Saturday
2019-02-17,2019,7,07,2019-07,Sunday
2019-02-18,2019,8,08,2019-08,Monday
2019-02-19,2019,8,08,2019-08,Tuesday
2019-02-20,2019,8,08,2019-08,Wednesday
2019-02-21,2019,8,08,2019-08,Thursday
2019-02-22,2019,8,08,2019-08,Friday
2019-02-23,2019,8,08,2019-08,Saturday
2019-02-24,2019,8,08,2019-08,Sunday
2019-02-25,2019,9,09,2019-09,Monday
2019-02-26,2019,9,09,2019-09,Tuesday
2019-02-27,2019,9,09,2019-09,Wednesday
2019-02-28,2019,9,09,2019-09,Thursday
2019-03-01,2019,9,09,2019-09,Friday
2019-03-02,2019,9,09,2019-09,Saturday
2019-03-03,2019,9,09,2019-09,Sunday
2019-03-04,2019,10,10,2019-10,Monday
2019-03-05,2019,10,10,2019-10,Tuesday
2019-03-06,2019,10,10,2019-10,Wednesday
2019-03-07,2019,10,10,2019-10,Thursday
2019-03-08,2019,10,10,2019-10,Friday
2019-03-09,2019,10,10,2019-10,Saturday
2019-03-10,2019,10,10,2019-10,Sunday
2019-03-11,2019,11,11,2019-11,Monday
2019-03-12,2019,11,11,2019-11,Tuesday
2019-03-13,2019,11,11,2019-11,Wednesday
2019-03-14,2019,11,11,2019-11,Thursday
2019-03-15,2019,11,11,2019-11,Friday
2019-03-16,2019,11,11,2019-11,Saturday
2019-03-17,2019,11,11,2019-11,Sunday
2019-03-18,2019,12,12,2019-12,Monday
2019-03-19,2019,12,12,2019-12,Tuesday
2019-03-20,2019,12,12,2019-12,Wednesday
2019-03-21,2019,12,12,2019-12,Thursday
2019-03-22,2019,12,12,2019-12,Friday
2019-03-23,2019,12,12,2019-12,Saturday
2019-03-24,2019,12,12,2019-12,Sunday
2019-03-25,2019,13,13,2019-13,Monday
2019-03-26,2019,13,13,2019-13,Tuesday
2019-03-27,2019,13,13,2019-13,Wednesday
2019-03-28,2019,13,13,2019-13,Thursday
2019-03-29,2019,13,13,2019-13,Friday
2019-03-30,2019,13,13,2019-13,Saturday
2019-03-31,2019,13,13,2019-13,Sunday
2019-04-01,2019,14,14,2019-14,Monday
2019-04-02,2019,14,14,2019-14,Tuesday
2019-04-03,2019,14,14,2019-14,Wednesday
2019-04-04,2019,14,14,2019-14,Thursday
2019-04-05,2019,14,14,2019-14,Friday
2019-04-06,2019,14,14,2019-14,Saturday
2019-04-07,2019,14,14,2019-14,Sunday
2019-04-08,2019,15,15,2019-15,Monday
2019-04-09,2019,15,15,2019-15,Tuesday
2019-04-10,2019,15,15,2019-15,Wednesday
2019-04-11,2019,15,15,2019-15,Thursday
2019-04-12,2019,15,15,2019-15,Friday
2019-04-13,2019,15,15,2019-15,Saturday
2019-04-14,2019,15,15,2019-15,Sunday
2019-04-15,2019,16,16,2019-16,Monday
2019-04-16,2019,16,16,2019-16,Tuesday
2019-04-17,2019,16,16,2019-16,Wednesday
2019-04-18,2019,16,16,2019-16,Thursday
2019-04-19,2019,16,16,2019-16,Friday
2019-04-20,2019,16,16,2019-16,Saturday
2019-04-21,2019,16,16,2019-16,Sunday
2019-04-22,2019,17,17,2019-17,Monday
2019-04-23,2019,17,17,2019-17,Tuesday
2019-04-24,2019,17,17,2019-17,Wednesday
2019-04-25,2019,17,17,2019-17,Thursday
2019-04-26,2019,17,17,2019-17,Friday
2019-04-27,2019,17,17,2019-17,Saturday
2019-04-28,2019,17,17,2019-17,Sunday
2019-04-29,2019,18,18,2019-18,Monday
2019-04-30,2019,18,18,2019-18,Tuesday
2019-05-01,2019,18,18,2019-18,Wednesday
2019-05-02,2019,18,18,2019-18,Thursday
2019-05-03,2019,18,18,2019-18,Friday
2019-05-04,2019,18,18,2019-18,Saturday
2019-05-05,2019,18,18,2019-18,Sunday
2019-05-06,2019,19,19,2019-19,Monday
2019-05-07,2019,19,19,2019-19,Tuesday
2019-05-08,2019,19,19,2019-19,Wednesday
2019-05-09,2019,19,19,2019-19,Thursday
2019-05-10,2019,19,19,2019-19,Friday
2019-05-11,2019,19,19,2019-19,Saturday
2019-05-12,2019,19,19,2019-19,Sunday
2019-05-13,2019,20,20,2019-20,Monday
2019-05-14,2019,20,20,2019-20,Tuesday
2019-05-15,2019,20,20,2019-20,Wednesday
2019-05-16,2019,20,20,2019-20,Thursday
2019-05-17,2019,20,20,2019-20,Friday
2019-05-18,2019,20,20,2019-20,Saturday
2019-05-19,2019,20,20,2019-20,Sunday
2019-05-20,2019,21,21,2019-21,Monday
2019-05-21,2019,21,21,2019-21,Tuesday
2019-05-22,2019,21,21,2019-21,Wednesday
2019-05-23,2019,21,21,2019-21,Thursday
2019-05-24,2019,21,21,2019-21,Friday
2019-05-25,2019,21,21,2019-21,Saturday
2019-05-26,2019,21,21,2019-21,Sunday
2019-05-27,2019,22,22,2019-22,Monday
2019-05-28,2019,22,22,2019-22,Tuesday
2019-05-29,2019,22,22,2019-22,Wednesday
2019-05-30,2019,22,22,2019-22,Thursday
2019-05-31,2019,22,22,2019-22,Friday
2019-06-01,2019,22,22,2019-22,Saturday
2019-06-02,2019,22,22,2019-22,Sunday
2019-06-03,2019,23,23,2019-23,Monday
2019-06-04,2019,23,23,2019-23,Tuesday
2019-06-05,2019,23,23,2019-23,Wednesday
2019-06-06,2019,23,23,2019-23,Thursday
2019-06-07,2019,23,23,2019-23,Friday
2019-06-08,2019,23,23,2019-23,Saturday
2019-06-09,2019,23,23,2019-23,Sunday
2019-06-10,2019,24,24,2019-24,Monday
2019-06-11,2019,24,24,2019-24,Tuesday
2019-06-12,2019,24,24,2019-24,Wednesday
2019-06-13,2019,24,24,2019-24,Thursday
2019-06-14,2019,24,24,2019-24,Friday
2019-06-15,2019,24,24,2019-24,Saturday
2019-06-16,2019,24,24,2019-24,Sunday
2019-06-17,2019,25,25,2019-25,Monday
2019-06-18,2019,25,25,2019-25,Tuesday
2019-06-19,2019,25,25,2019-25,Wednesday
2019-06-20,2019,25,25,2019-25,Thursday
2019-06-21,2019,25,25,2019-25,Friday
2019-06-22,2019,25,25,2019-25,Saturday
2019-06-23,2019,25,25,2019-25,Sunday
2019-06-24,2019,26,26,2019-26,Monday
2019-06-25,2019,26,26,2019-26,Tuesday
2019-06-26,2019,26,26,2019-26,Wednesday
2019-06-27,2019,26,26,2019-26,Thursday
2019-06-28,2019,26,26,2019-26,Friday
2019-06-29,2019,26,26,2019-26,Saturday
2019-06-30,2019,26,26,2019-26,Sunday
2019-07-01,2019,27,27,2019-27,Monday
2019-07-02,2019,27,27,2019-27,Tuesday
2019-07-03,2019,27,27,2019-27,Wednesday
2019-07-04,2019,27,27,2019-27,Thursday
2019-07-05,2019,27,27,2019-27,Friday
2019-07-06,2019,27,27,2019-27,Saturday
2019-07-07,2019,27,27,2019-27,Sunday
2019-07-08,2019,28,28,2019-28,Monday
2019-07-09,2019,28,28,2019-28,Tuesday
2019-07-10,2019,28,28,2019-28,Wednesday
2019-07-11,2019,28,28,2019-28,Thursday
2019-07-12,2019,28,28,2019-28,Friday
2019-07-13,2019,28,28,2019-28,Saturday
2019-07-14,2019,28,28,2019-28,Sunday
2019-07-15,2019,29,29,2019-29,Monday
2019-07-16,2019,29,29,2019-29,Tuesday
2019-07-17,2019,29,29,2019-29,Wednesday
2019-07-18,2019,29,29,2019-29,Thursday
2019-07-19,2019,29,29,2019-29,Friday
2019-07-20,2019,29,29,2019-29,Saturday
2019-07-21,2019,29,29,2019-29,Sunday
2019-07-22,2019,30,30,2019-30,Monday
2019-07-23,2019,30,30,2019-30,Tuesday
2019-07-24,2019,30,30,2019-30,Wednesday
2019-07-25,2019,30,30,2019-30,Thursday
2019-07-26,2019,30,30,2019-30,Friday
2019-07-27,2019,30,30,2019-30,Saturday
2019-07-28,2019,30,30,2019-30,Sunday
2019-07-29,2019,31,31,2019-31,Monday
2019-07-30,2019,31,31,2019-31,Tuesday
2019-07-31,2019,31,31,2019-31,Wednesday
2019-08-01,2019,31,31,2019-31,Thursday
2019-08-02,2019,31,31,2019-31,Friday
2019-08-03,2019,31,31,2019-31,Saturday
2019-08-04,2019,31,31,2019-31,Sunday
2019-08-05,2019,32,32,2019-32,Monday
2019-08-06,2019,32,32,2019-32,Tuesday
2019-08-07,2019,32,32,2019-32,Wednesday
2019-08-08,2019,32,32,2019-32,Thursday
2019-08-09,2019,32,32,2019-32,Friday
2019-08-10,2019,32,32,2019-32,Saturday
2019-08-11,2019,32,32,2019-32,Sunday
2019-08-12,2019,33,33,2019-33,Monday
2019-08-13,2019,33,33,2019-33,Tuesday
2019-08-14,2019,33,33,2019-33,Wednesday
2019-08-15,2019,33,33,2019-33,Thursday
2019-08-16,2019,33,33,2019-33,Friday
2019-08-17,2019,33,33,2019-33,Saturday
2019-08-18,2019,33,33,2019-33,Sunday
2019-08-19,2019,34,34,2019-34,Monday
2019-08-20,2019,34,34,2019-34,Tuesday
2019-08-21,2019,34,34,2019-34,Wednesday
2019-08-22,2019,34,34,2019-34,Thursday
2019-08-23,2019,34,34,2019-34,Friday
2019-08-24,2019,34,34,2019-34,Saturday
2019-08-25,2019,34,34,2019-34,Sunday
2019-08-26,2019,35,35,2019-35,Monday
2019-08-27,2019,35,35,2019-35,Tuesday
2019-08-28,2019,35,35,2019-35,Wednesday
2019-08-29,2019,35,35,2019-35,Thursday
2019-08-30,2019,35,35,2019-35,Friday
2019-08-31,2019,35,35,2019-35,Saturday
2019-09-01,2019,35,35,2019-35,Sunday
2019-09-02,2019,36,36,2019-36,Monday
2019-09-03,2019,36,36,2019-36,Tuesday
2019-09-04,2019,36,36,2019-36,Wednesday
2019-09-05,2019,36,36,2019-36,Thursday
2019-09-06,2019,36,36,2019-36,Friday
2019-09-07,2019,36,36,2019-36,Saturday
2019-09-08,2019,36,36,2019-36,Sunday
2019-09-09,2019,37,37,2019-37,Monday
2019-09-10,2019,37,37,2019-37,Tuesday
2019-09-11,2019,37,37,2019-37,Wednesday
2019-09-12,2019,37,37,2019-37,Thursday
2019-09-13,2019,37,37,2019-37,Friday
2019-09-14,2019,37,37,2019-37,Saturday
2019-09-15,2019,37,37,2019-37,Sunday
2019-09-16,2019,38,38,2019-38,Monday
2019-09-17,2019,38,38,2019-38,Tuesday
2019-09-18,2019,38,38,2019-38,Wednesday
2019-09-19,2019,38,38,2019-38,Thursday
2019-09-20,2019,38,38,2019-38,Friday
2019-09-21,2019,38,38,2019-38,Saturday
2019-09-22,2019,38,38,2019-38,Sunday
2019-09-23,2019,39,39,2019-39,Monday
2019-09-24,2019,39,39,2019-39,Tuesday
2019-09-25,2019,39,39,2019-39,Wednesday
2019-09-26,2019,39,39,2019-39,Thursday
2019-09-27,2019,39,39,2019-39,Friday
2019-09-28,2019,39,39,2019-39,Saturday
2019-09-29,2019,39,39,2019-39,Sunday
2019-09-30,2019,40,40,2019-40,Monday
2019-10-01,2019,40,40,2019-40,Tuesday
2019-10-02,2019,40,40,2019-40,Wednesday
2019-10-03,2019,40,40,2019-40,Thursday
2019-10-04,2019,40,40,2019-40,Friday
2019-10-05,2019,40,40,2019-40,Saturday
2019-10-06,2019,40,40,2019-40,Sunday
2019-10-07,2019,41,41,2019-41,Monday
2019-10-08,2019,41,41,2019-41,Tuesday
2019-10-09,2019,41,41,2019-41,Wednesday
2019-10-10,2019,41,41,2019-41,Thursday
2019-10-11,2019,41,41,2019-41,Friday
2019-10-12,2019,41,41,2019-41,Saturday
2019-10-13,2019,41,41,2019-41,Sunday
2019-10-14,2019,42,42,2019-42,Monday
2019-10-15,2019,42,42,2019-42,Tuesday
2019-10-16,2019,42,42,2019-42,Wednesday
2019-10-17,2019,42,42,2019-42,Thursday
2019-10-18,2019,42,42,2019-42,Friday
2019-10-19,2019,42,42,2019-42,Saturday
2019-10-20,2019,42,42,2019-42,Sunday
2019-10-21,2019,43,43,2019-43,Monday
2019-10-22,2019,43,43,2019-43,Tuesday
2019-10-23,2019,43,43,2019-43,Wednesday
2019-10-24,2019,43,43,2019-43,Thursday
2019-10-25,2019,43,43,2019-43,Friday
2019-10-26,2019,43,43,2019-43,Saturday
2019-10-27,2019,43,43,2019-43,Sunday
2019-10-28,2019,44,44,2019-44,Monday
2019-10-29,2019,44,44,2019-44,Tuesday
2019-10-30,2019,44,44,2019-44,Wednesday
2019-10-31,2019,44,44,2019-44,Thursday
2019-11-01,2019,44,44,2019-44,Friday
2019-11-02,2019,44,44,2019-44,Saturday
2019-11-03,2019,44,44,2019-44,Sunday
2019-11-04,2019,45,45,2019-45,Monday
2019-11-05,2019,45,45,2019-45,Tuesday
2019-11-06,2019,45,45,2019-45,Wednesday
2019-11-07,2019,45,45,2019-45,Thursday
2019-11-08,2019,45,45,2019-45,Friday
2019-11-09,2019,45,45,2019-45,Saturday
2019-11-10,2019,45,45,2019-45,Sunday
2019-11-11,2019,46,46,2019-46,Monday
2019-11-12,2019,46,46,2019-46,Tuesday
2019-11-13,2019,46,46,2019-46,Wednesday
2019-11-14,2019,46,46,2019-46,Thursday
2019-11-15,2019,46,46,2019-46,Friday
2019-11-16,2019,46,46,2019-46,Saturday
2019-11-17,2019,46,46,2019-46,Sunday
2019-11-18,2019,47,47,2019-47,Monday
2019-11-19,2019,47,47,2019-47,Tuesday
2019-11-20,2019,47,47,2019-47,Wednesday
2019-11-21,2019,47,47,2019-47,Thursday
2019-11-22,2019,47,47,2019-47,Friday
2019-11-23,2019,47,47,2019-47,Saturday
2019-11-24,2019,47,47,2019-47,Sunday
2019-11-25,2019,48,48,2019-48,Monday
2019-11-26,2019,48,48,2019-48,Tuesday
2019-11-27,2019,48,48,2019-48,Wednesday
2019-11-28,2019,48,48,2019-48,Thursday
2019-11-29,2019,48,48,2019-48,Friday
2019-11-30,2019,48,48,2019-48,Saturday
2019-12-01,2019,48,48,2019-48,Sunday
2019-12-02,2019,49,49,2019-49,Monday
2019-12-03,2019,49,49,2019-49,Tuesday
2019-12-04,2019,49,49,2019-49,Wednesday
2019-12-05,2019,49,49,2019-49,Thursday
2019-12-06,2019,49,49,2019-49,Friday
2019-12-07,2019,49,49,2019-49,Saturday
2019-12-08,2019,49,49,2019-49,Sunday
2019-12-09,2019,50,50,2019-50,Monday
2019-12-10,2019,50,50,2019-50,Tuesday
2019-12-11,2019,50,50,2019-50,Wednesday
2019-12-12,2019,50,50,2019-50,Thursday
2019-12-13,2019,50,50,2019-50,Friday
2019-12-14,2019,50,50,2019-50,Saturday
2019-12-15,2019,50,50,2019-50,Sunday
2019-12-16,2019,51,51,2019-51,Monday
2019-12-17,2019,51,51,2019-51,Tuesday
2019-12-18,2019,51,51,2019-51,Wednesday
2019-12-19,2019,51,51,2019-51,Thursday
2019-12-20,2019,51,51,2019-51,Friday
2019-12-21,2019,51,51,2019-51,Saturday
2019-12-22,2019,51,51,2019-51,Sunday
2019-12-23,2019,52,52,2019-52,Monday
2019-12-24,2019,52,52,2019-52,Tuesday
2019-12-25,2019,52,52,2019-52,Wednesday
2019-12-26,2019,52,52,2019-52,Thursday
2019-12-27,2019,52,52,2019-52,Friday
2019-12-28,2019,52,52,2019-52,Saturday
2019-12-29,2019,52,52,2019-52,Sunday
2019-12-30,2020,1,01,2020-01,Monday
2019-12-31,2020,1,01,2020-01,Tuesday
2020-01-01,2020,1,01,2020-01,Wednesday
2020-01-02,2020,1,01,2020-01,Thursday
2020-01-03,2020,1,01,2020-01,Friday
2020-01-04,2020,1,01,2020-01,Saturday
2020-01-05,2020,1,01,2020-01,Sunday
2020-01-06,2020,2,02,2020-02,Monday
2020-01-07,2020,2,02,2020-02,Tuesday
2020-01-08,2020,2,02,2020-02,Wednesday
2020-01-09,2020,2,02,2020-02,Thursday
2020-01-10,2020,2,02,2020-02,Friday
2020-01-11,2020,2,02,2020-02,Saturday
2020-01-12,2020,2,02,2020-02,Sunday
2020-01-13,2020,3,03,2020-03,Monday
2020-01-14,2020,3,03,2020-03,Tuesday
2020-01-15,2020,3,03,2020-03,Wednesday
2020-01-16,2020,3,03,2020-03,Thursday
2020-01-17,2020,3,03,2020-03,Friday
2020-01-18,2020,3,03,2020-03,Saturday
2020-01-19,2020,3,03,2020-03,Sunday
2020-01-20,2020,4,04,2020-04,Monday
2020-01-21,2020,4,04,2020-04,Tuesday
2020-01-22,2020,4,04,2020-04,Wednesday
2020-01-23,2020,4,04,2020-04,Thursday
2020-01-24,2020,4,04,2020-04,Friday
2020-01-25,2020,4,04,2020-04,Saturday
2020-01-26,2020,4,04,2020-04,Sunday
2020-01-27,2020,5,05,2020-05,Monday
2020-01-28,2020,5,05,2020-05,Tuesday
2020-01-29,2020,5,05,2020-05,Wednesday
2020-01-30,2020,5,05,2020-05,Thursday
2020-01-31,2020,5,05,2020-05,Friday
2020-02-01,2020,5,05,2020-05,Saturday
2020-02-02,2020,5,05,2020-05,Sunday
2020-02-03,2020,6,06,2020-06,Monday
2020-02-04,2020,6,06,2020-06,Tuesday
2020-02-05,2020,6,06,2020-06,Wednesday
2020-02-06,2020,6,06,2020-06,Thursday
2020-02-07,2020,6,06,2020-06,Friday
2020-02-08,2020,6,06,2020-06,Saturday
2020-02-09,2020,6,06,2020-06,Sunday
2020-02-10,2020,7,07,2020-07,Monday
2020-02-11,2020,7,07,2020-07,Tuesday
2020-02-12,2020,7,07,2020-07,Wednesday
2020-02-13,2020,7,07,2020-07,Thursday
2020-02-14,2020,7,07,2020-07,Friday
2020-02-15,2020,7,07,2020-07,Saturday
2020-02-16,2020,7,07,2020-07,Sunday
2020-02-17,2020,8,08,2020-08,Monday
2020-02-18,2020,8,08,2020-08,Tuesday
2020-02-19,2020,8,08,2020-08,Wednesday
2020-02-20,2020,8,08,2020-08,Thursday
2020-02-21,2020,8,08,2020-08,Friday
2020-02-22,2020,8,08,2020-08,Saturday
2020-02-23,2020,8,08,2020-08,Sunday
2020-02-24,2020,9,09,2020-09,Monday
2020-02-25,2020,9,09,2020-09,Tuesday
2020-02-26,2020,9,09,2020-09,Wednesday
2020-02-27,2020,9,09,2020-09,Thursday
2020-02-28,2020,9,09,2020-09,Friday
2020-02-29,2020,9,09,2020-09,Saturday
2020-03-01,2020,9,09,2020-09,Sunday
2020-03-02,2020,10,10,2020-10,Monday
2020-03-03,2020,10,10,2020-10,Tuesday
2020-03-04,2020,10,10,2020-10,Wednesday
2020-03-05,2020,10,10,2020-10,Thursday
2020-03-06,2020,10,10,2020-10,Friday
2020-03-07,2020,10,10,2020-10,Saturday
2020-03-08,2020,10,10,2020-10,Sunday
2020-03-09,2020,11,11,2020-11,Monday
2020-03-10,2020,11,11,2020-11,Tuesday
2020-03-11,2020,11,11,2020-11,Wednesday
2020-03-12,2020,11,11,2020-11,Thursday
2020-03-13,2020,11,11,2020-11,Friday
2020-03-14,2020,11,11,2020-11,Saturday
2020-03-15,2020,11,11,2020-11,Sunday
2020-03-16,2020,12,12,2020-12,Monday
2020-03-17,2020,12,12,2020-12,Tuesday
2020-03-18,2020,12,12,2020-12,Wednesday
2020-03-19,2020,12,12,2020-12,Thursday
2020-03-20,2020,12,12,2020-12,Friday
2020-03-21,2020,12,12,2020-12,Saturday
2020-03-22,2020,12,12,2020-12,Sunday
2020-03-23,2020,13,13,2020-13,Monday
2020-03-24,2020,13,13,2020-13,Tuesday
2020-03-25,2020,13,13,2020-13,Wednesday
2020-03-26,2020,13,13,2020-13,Thursday
2020-03-27,2020,13,13,2020-13,Friday
2020-03-28,2020,13,13,2020-13,Saturday
2020-03-29,2020,13,13,2020-13,Sunday
2020-03-30,2020,14,14,2020-14,Monday
2020-03-31,2020,14,14,2020-14,Tuesday
2020-04-01,2020,14,14,2020-14,Wednesday
2020-04-02,2020,14,14,2020-14,Thursday
2020-04-03,2020,14,14,2020-14,Friday
2020-04-04,2020,14,14,2020-14,Saturday
2020-04-05,2020,14,14,2020-14,Sunday
2020-04-06,2020,15,15,2020-15,Monday
2020-04-07,2020,15,15,2020-15,Tuesday
2020-04-08,2020,15,15,2020-15,Wednesday
2020-04-09,2020,15,15,2020-15,Thursday
2020-04-10,2020,15,15,2020-15,Friday
2020-04-11,2020,15,15,2020-15,Saturday
2020-04-12,2020,15,15,2020-15,Sunday
2020-04-13,2020,16,16,2020-16,Monday
2020-04-14,2020,16,16,2020-16,Tuesday
2020-04-15,2020,16,16,2020-16,Wednesday
2020-04-16,2020,16,16,2020-16,Thursday
2020-04-17,2020,16,16,2020-16,Friday
2020-04-18,2020,16,16,2020-16,Saturday
2020-04-19,2020,16,16,2020-16,Sunday
2020-04-20,2020,17,17,2020-17,Monday
2020-04-21,2020,17,17,2020-17,Tuesday
2020-04-22,2020,17,17,2020-17,Wednesday
2020-04-23,2020,17,17,2020-17,Thursday
2020-04-24,2020,17,17,2020-17,Friday
2020-04-25,2020,17,17,2020-17,Saturday
2020-04-26,2020,17,17,2020-17,Sunday
2020-04-27,2020,18,18,2020-18,Monday
2020-04-28,2020,18,18,2020-18,Tuesday
2020-04-29,2020,18,18,2020-18,Wednesday
2020-04-30,2020,18,18,2020-18,Thursday
2020-05-01,2020,18,18,2020-18,Friday
2020-05-02,2020,18,18,2020-18,Saturday
2020-05-03,2020,18,18,2020-18,Sunday
2020-05-04,2020,19,19,2020-19,Monday
2020-05-05,2020,19,19,2020-19,Tuesday
2020-05-06,2020,19,19,2020-19,Wednesday
2020-05-07,2020,19,19,2020-19,Thursday
2020-05-08,2020,19,19,2020-19,Friday
2020-05-09,2020,19,19,2020-19,Saturday
2020-05-10,2020,19,19,2020-19,Sunday
2020-05-11,2020,20,20,2020-20,Monday
2020-05-12,2020,20,20,2020-20,Tuesday
2020-05-13,2020,20,20,2020-20,Wednesday
2020-05-14,2020,20,20,2020-20,Thursday
2020-05-15,2020,20,20,2020-20,Friday
2020-05-16,2020,20,20,2020-20,Saturday
2020-05-17,2020,20,20,2020-20,Sunday
2020-05-18,2020,21,21,2020-21,Monday
2020-05-19,2020,21,21,2020-21,Tuesday
2020-05-20,2020,21,21,2020-21,Wednesday
2020-05-21,2020,21,21,2020-21,Thursday
2020-05-22,2020,21,21,2020-21,Friday
2020-05-23,2020,21,21,2020-21,Saturday
2020-05-24,2020,21,21,2020-21,Sunday
2020-05-25,2020,22,22,2020-22,Monday
2020-05-26,2020,22,22,2020-22,Tuesday
2020-05-27,2020,22,22,2020-22,Wednesday
2020-05-28,2020,22,22,2020-22,Thursday
2020-05-29,2020,22,22,2020-22,Friday
2020-05-30,2020,22,22,2020-22,Saturday
2020-05-31,2020,22,22,2020-22,Sunday
2020-06-01,2020,23,23,2020-23,Monday
2020-06-02,2020,23,23,2020-23,Tuesday
2020-06-03,2020,23,23,2020-23,Wednesday
2020-06-04,2020,23,23,2020-23,Thursday
2020-06-05,2020,23,23,2020-23,Friday
2020-06-06,2020,23,23,2020-23,Saturday
2020-06-07,2020,23,23,2020-23,Sunday
2020-06-08,2020,24,24,2020-24,Monday
2020-06-09,2020,24,24,2020-24,Tuesday
2020-06-10,2020,24,24,2020-24,Wednesday
2020-06-11,2020,24,24,2020-24,Thursday
2020-06-12,2020,24,24,2020-24,Friday
2020-06-13,2020,24,24,2020-24,Saturday
2020-06-14,2020,24,24,2020-24,Sunday
2020-06-15,2020,25,25,2020-25,Monday
2020-06-16,2020,25,25,2020-25,Tuesday
2020-06-17,2020,25,25,2020-25,Wednesday
2020-06-18,2020,25,25,2020-25,Thursday
2020-06-19,2020,25,25,2020-25,Friday
2020-06-20,2020,25,25,2020-25,Saturday
2020-06-21,2020,25,25,2020-25,Sunday
2020-06-22,2020,26,26,2020-26,Monday
2020-06-23,2020,26,26,2020-26,Tuesday
2020-06-24,2020,26,26,2020-26,Wednesday
2020-06-25,2020,26,26,2020-26,Thursday
2020-06-26,2020,26,26,2020-26,Friday
2020-06-27,2020,26,26,2020-26,Saturday
2020-06-28,2020,26,26,2020-26,Sunday
2020-06-29,2020,27,27,2020-27,Monday
